ImageId,ClassId,x_min,y_min,x_max,y_max,split
369ac4b0a.jpg,4,371,0,815,255,val
36a3259fa.jpg,5,59,0,1069,255,train
36a39e435.jpg,4,0,95,193,224,train
36a689ebf.jpg,3,1458,1,1470,255,train
36a804181.jpg,3,721,0,746,212,train
36b8651aa.jpg,5,0,0,1423,255,val
36c07efbe.jpg,3,376,0,443,255,val
36cd2cde0.jpg,5,0,63,1592,255,val
36e512a45.jpg,6,436,34,914,255,train
36ea9270d.jpg,3,573,0,675,255,train
36ee3149e.jpg,4,1228,0,1443,177,val
37009c774.jpg,5,176,0,618,255,val
3704cdfd6.jpg,1,125,0,405,254,val
370b998e7.jpg,5,684,0,1370,251,train
3711a5456.jpg,4,555,2,1595,252,val
3711ecc93.jpg,5,311,0,714,255,train
37333b84a.jpg,3,1034,0,1126,255,val
3738d1881.jpg,5,0,3,836,255,train
373c6898f.jpg,3,1,4,132,255,train
373daa632.jpg,5,90,0,850,255,val
373ebde8b.jpg,1,405,0,1002,247,val
3740a6dd1.jpg,3,1086,0,1108,172,val
374493292.jpg,4,0,41,94,252,train
374d9c63f.jpg,4,916,30,1333,244,val
376d2291e.jpg,3,1150,0,1365,255,train
37782387c.jpg,3,1185,34,1361,254,val
377bb3c23.jpg,5,0,0,760,255,val
377ff90ad.jpg,5,431,0,1135,255,train
379e98755.jpg,5,462,0,1289,255,train
37acd89d2.jpg,3,968,39,1010,86,train
37bc122bd.jpg,3,342,104,526,255,train
37d1f8b36.jpg,4,1216,141,1341,253,train
37d48f05d.jpg,1,219,0,855,239,train
37da29373.jpg,5,130,8,889,255,val
37df5752a.jpg,1,1428,123,1443,204,train
37e7f9554.jpg,5,1068,0,1325,252,train
37ea06e86.jpg,4,5,1,559,99,val
37f331c96.jpg,3,1008,123,1195,255,train
37f4c573f.jpg,5,541,0,1363,255,val
37f4e9602.jpg,5,291,7,1276,176,train
380c01646.jpg,6,292,41,1095,165,train
380e3ba93.jpg,1,1390,62,1412,163,train
382b517ee.jpg,3,69,0,317,255,train
383d5f225.jpg,3,1299,134,1324,255,train
3846a8c0c.jpg,3,700,1,724,254,train
384f7f848.jpg,3,654,1,669,253,train
3856224a4.jpg,5,41,0,1468,255,val
385e1970e.jpg,5,461,1,1025,255,train
385f6dc61.jpg,3,1004,0,1159,255,train
3860f3d39.jpg,4,1,3,1596,255,train
38698fd76.jpg,3,417,0,594,254,train
38760254d.jpg,3,1004,0,1105,255,train
387b30006.jpg,5,167,1,873,255,val
3888ec2cd.jpg,1,366,0,1185,220,train
388e36308.jpg,3,193,47,294,226,val
38a1d7aab.jpg,4,471,1,1313,228,train
38a63550b.jpg,4,1389,146,1491,255,train
38aeffe92.jpg,1,777,0,1413,249,train
38b513f44.jpg,5,1075,0,1456,255,train
38b921939.jpg,5,649,1,1372,254,train
38b921939.jpg,4,399,16,474,195,train
38bca093c.jpg,4,220,195,440,255,train
38c25b61a.jpg,2,1465,0,1493,248,train
38c61fdee.jpg,3,1212,132,1572,255,train
38c61fdee.jpg,4,45,0,546,226,train
38f4e6d5a.jpg,5,345,1,1474,255,train
38f7b097e.jpg,5,769,0,1249,255,train
390e9ea29.jpg,5,926,0,1263,255,train
391b766d3.jpg,3,743,43,777,255,train
3932751f1.jpg,4,1189,2,1575,212,val
3933a5fcc.jpg,4,364,0,648,252,val
394edb848.jpg,5,134,0,735,255,train
395381ac8.jpg,3,1250,0,1328,73,train
395e96be9.jpg,5,125,0,1580,254,val
3964357cd.jpg,4,2,5,1435,252,train
397221566.jpg,5,523,0,1033,255,train
3974a2a75.jpg,5,344,0,1120,253,train
3979d10ac.jpg,3,1069,0,1119,255,train
397bdbbf6.jpg,3,1263,1,1298,255,train
397c6e139.jpg,3,1241,29,1435,254,val
398a5b6a9.jpg,3,853,110,986,218,train
398bf3c20.jpg,3,1239,161,1273,255,train
398ea43ed.jpg,3,655,183,819,248,val
398ecb719.jpg,3,1140,0,1222,242,train
398ff41cf.jpg,3,1048,2,1060,252,train
39960c9e9.jpg,4,565,106,1596,253,val
39ae1a183.jpg,4,0,16,334,221,train
39b2dbb9b.jpg,3,518,49,605,236,val
39b6f2376.jpg,6,502,105,675,251,train
39b8cb37a.jpg,4,1111,9,1346,250,val
39bec5e5e.jpg,6,219,0,270,240,val
39c094b3d.jpg,6,1408,0,1432,128,train
39c094b3d.jpg,3,659,1,703,254,train
39d07881e.jpg,3,382,158,410,255,train
39e365d3b.jpg,3,42,151,506,239,train
39e4216eb.jpg,5,352,18,643,255,train
3a03385b5.jpg,5,812,0,1127,255,train
3a0a9a167.jpg,6,1470,202,1489,240,train
3a0e5cad8.jpg,3,1445,0,1464,253,train
3a0f17afd.jpg,6,13,73,37,255,train
3a14b011a.jpg,5,340,1,1308,197,train
3a153274d.jpg,6,772,8,797,80,val
3a222ca8a.jpg,5,13,42,1242,255,val
3a2f71136.jpg,3,1180,110,1326,254,train
3a43adb32.jpg,3,579,0,889,138,val
3a4edbde9.jpg,1,705,119,767,189,train
3a4f825e7.jpg,5,1120,0,1491,255,train
3a5246d98.jpg,5,189,0,1598,255,train
3a53d95f3.jpg,3,49,0,95,111,train
3a66177ea.jpg,5,605,43,1188,255,train
3a6a4078f.jpg,5,723,0,1233,255,val
3a773f5e3.jpg,5,584,0,959,255,train
3a7d9b5c1.jpg,2,443,0,468,255,val
3a7eee423.jpg,5,386,0,1561,255,train
3a8d0b7ba.jpg,6,1401,0,1459,99,val
3a96940c6.jpg,1,369,37,1166,238,val
3a9bcbdbf.jpg,4,0,97,613,255,train
3aaaf3e64.jpg,5,683,0,1005,254,val
3ab1a7324.jpg,1,1423,41,1470,254,train
3ab4ca44c.jpg,3,1230,34,1470,120,train
3abba0c59.jpg,5,137,0,944,255,train
3abc94d79.jpg,3,52,0,231,255,train
3ac0f7ad1.jpg,5,127,22,1283,179,train
3ac71c924.jpg,5,749,3,1452,164,train
3ace653be.jpg,6,749,68,777,218,train
3ace682cf.jpg,5,270,24,941,255,train
3ad134b40.jpg,1,384,103,442,233,train
3ad134b40.jpg,2,351,0,398,255,train
3adb7c36d.jpg,5,121,0,1570,255,train
3ade75b6e.jpg,5,11,3,1599,252,train
3ae2aba5e.jpg,3,810,104,853,142,train
3ae2f43e5.jpg,3,1299,3,1331,242,train
3af1c4aca.jpg,3,808,0,1004,255,train
3af515180.jpg,5,159,0,777,255,train
3af904b99.jpg,5,793,33,1478,255,train
3afb8f1bc.jpg,5,668,0,1221,255,train
3b1479719.jpg,3,1104,74,1157,255,train
3b2b910c7.jpg,3,998,0,1072,255,val
3b2f9b14d.jpg,3,525,38,542,255,train
3b35a1f8e.jpg,4,1,0,605,204,val
3b3df8749.jpg,5,930,0,1403,255,val
3b42727ff.jpg,3,1188,4,1209,255,train
3b4c484d0.jpg,3,1242,0,1451,255,train
3b4c8b9a4.jpg,5,877,0,1544,255,train
3b4c8b9a4.jpg,4,475,0,912,226,train
3b58d7324.jpg,1,1463,144,1500,255,train
3b6d18d10.jpg,3,359,0,392,254,train
3b6f87aed.jpg,5,843,1,1207,255,train
3b8d1d356.jpg,5,804,101,1392,248,val
3b8d1d356.jpg,4,644,17,700,74,val
3b936b2b9.jpg,5,420,0,995,255,val
3b9a3ae3b.jpg,5,17,0,965,255,val
3ba5b066f.jpg,3,1323,7,1375,255,train
3ba673afd.jpg,1,362,63,494,247,train
3bbab6db6.jpg,3,720,168,901,243,train
3bc8e7028.jpg,5,629,0,1071,255,train
3bd0fd84d.jpg,3,1222,1,1372,255,val
3bde297da.jpg,3,603,1,719,230,train
3bea66fac.jpg,3,853,0,894,255,train
3beb63791.jpg,1,379,0,433,202,train
3c1cce9af.jpg,5,429,0,1129,255,val
3c247ad54.jpg,4,4,19,79,250,train
3c30d891e.jpg,3,1482,159,1594,230,train
3c456ebb8.jpg,3,1200,20,1358,222,val
3c4a1b57f.jpg,3,1471,82,1516,120,val
3c4ad030c.jpg,1,713,130,748,206,val
3c4cc1168.jpg,3,4,110,339,255,train
3c4d16b17.jpg,5,1,52,1599,175,train
3c4f32f77.jpg,3,1331,1,1397,255,val
3c5941d72.jpg,5,412,162,1270,255,train
3c5e34bfa.jpg,3,315,0,360,38,train
3c79d2e28.jpg,5,679,0,976,255,train
3c7e032fc.jpg,3,1190,153,1266,255,val
3c8312241.jpg,5,476,0,1328,255,train
3c8312241.jpg,4,652,0,1033,140,train
3c8b6c978.jpg,3,645,0,791,255,train
3c9b7b316.jpg,3,1173,1,1207,176,val
3c9c4454b.jpg,3,1081,70,1596,159,train
3ca2ba71b.jpg,5,119,0,1304,226,train
3ca2ba71b.jpg,4,1341,38,1599,194,train
3ca655ceb.jpg,3,814,0,1015,255,train
3ca970143.jpg,3,809,1,861,255,train
3cafcfd96.jpg,3,335,1,354,245,train
3cb1c14c8.jpg,3,1093,0,1314,247,val
3ce4ece71.jpg,5,246,0,1000,255,train
3cfa559c3.jpg,5,46,0,1598,146,train
3cff791b3.jpg,3,197,189,799,255,val
3cffb1206.jpg,5,2,114,1406,255,train
3d0fc6499.jpg,5,624,2,1417,250,train
3d161a849.jpg,5,1,5,1125,255,train
3d25c4bad.jpg,3,850,6,1012,77,train
3d2df482c.jpg,3,1230,29,1373,242,train
3d40be6af.jpg,3,1177,3,1329,199,train
3d4ac6276.jpg,5,120,0,1411,255,train
3d5066f6d.jpg,4,577,82,707,206,train
3d559892c.jpg,5,1017,0,1279,255,train
3da2c3982.jpg,1,1093,72,1395,169,train
3da31ea30.jpg,5,27,1,1366,255,train
3da46ef9a.jpg,5,293,0,853,255,train
3da8dae0b.jpg,3,781,0,998,255,train
3dbbb330a.jpg,3,625,4,646,247,train
3de1a29d8.jpg,3,1147,192,1214,239,val
3de8f5d88.jpg,5,639,0,1111,254,train
3df2a0383.jpg,1,85,1,107,75,train
3df2a0383.jpg,2,129,61,153,255,train
3dffc3010.jpg,3,1186,4,1190,254,train
3e185a3fe.jpg,5,404,0,1390,255,train
3e1ed281b.jpg,3,1190,36,1206,255,train
3e1f5caa8.jpg,4,837,23,1249,214,val
3e22efa89.jpg,3,1466,134,1505,255,train
3e2c33124.jpg,5,62,113,1392,255,train
3e3d92e7e.jpg,3,705,1,727,254,train
3e3f8a077.jpg,5,1055,0,1563,255,train
3e519e65d.jpg,4,578,133,749,254,train
3e59e0f17.jpg,5,235,0,885,255,train
3e63fb99b.jpg,3,894,0,1076,255,val
3e70d064f.jpg,5,662,0,1278,255,train
3ead6a6bf.jpg,3,514,106,576,179,val
3eae81bc8.jpg,3,465,70,541,194,train
3ec7019e2.jpg,5,71,0,1056,255,train
3ecf33095.jpg,3,943,7,1500,89,val
3ecff5d55.jpg,1,1465,43,1484,229,train
3ee680a42.jpg,5,230,0,521,254,train
3eec62abe.jpg,4,395,47,616,255,train
3f0b1c635.jpg,4,288,1,1452,252,val
3f272083c.jpg,3,1156,6,1373,222,val
3f2a7867c.jpg,3,956,0,1116,255,train
3f36e2d85.jpg,6,18,0,45,103,val
3f39b85b9.jpg,5,249,0,790,255,train
3f3b0ba51.jpg,4,830,0,1173,255,val
3f3c1170e.jpg,5,729,0,1016,255,train
3f3ddfea8.jpg,3,536,104,590,255,train
3f536622f.jpg,2,775,0,821,255,val
3f7e10763.jpg,3,807,147,1107,255,train
3f92145f5.jpg,5,229,0,618,255,train
3fb1d9448.jpg,4,864,2,1084,250,train
3fb68881e.jpg,5,661,0,1400,255,train
3fb78d513.jpg,5,167,1,1381,255,train
3fcd061fc.jpg,1,1461,152,1490,238,train
3fcd061fc.jpg,2,1490,19,1516,228,train
3fd678c06.jpg,3,1033,0,1367,188,train
3fdbbf305.jpg,3,292,5,349,242,train
3fdc95c42.jpg,1,94,0,532,255,val
3fe32ff2f.jpg,2,126,13,162,255,train
3fea4633e.jpg,4,406,10,509,111,train
3ff8946e0.jpg,5,1,37,1064,244,train
3ff9adb9d.jpg,5,0,18,1599,245,train
3ffa37e37.jpg,5,591,0,1203,255,train
3ffa37e37.jpg,4,57,138,262,255,train
400144782.jpg,3,222,0,410,255,train
400161088.jpg,5,181,0,633,255,train
400eedff4.jpg,3,1083,1,1110,255,train
4014c79d3.jpg,5,814,0,1256,255,train
4014d6f31.jpg,3,59,183,732,255,train
401614c72.jpg,3,371,0,406,254,val
401de199f.jpg,3,168,1,274,255,train
4029fea8e.jpg,1,527,0,1381,255,train
402c5369d.jpg,3,605,0,1158,82,train
403a0cb2e.jpg,3,1349,0,1392,186,train
404259a55.jpg,5,1,128,1075,255,train
40466495a.jpg,4,1141,132,1303,253,train
405507351.jpg,5,717,0,1470,255,train
4072c3bb5.jpg,3,1455,3,1476,255,train
40889ddf9.jpg,3,1159,2,1182,255,val
409453bc7.jpg,3,1025,123,1305,255,train
409502827.jpg,3,64,3,221,102,train
409adafbe.jpg,3,785,1,805,255,train
409ebd086.jpg,3,460,0,606,255,val
40aae2e57.jpg,5,51,0,1097,255,val
40ab005e7.jpg,3,796,0,1001,255,train
40b68e3bb.jpg,5,611,4,1529,246,train
40b724998.jpg,5,1,0,298,248,train
40b90abe8.jpg,3,300,104,441,208,train
40bd1a5f1.jpg,5,7,95,1534,172,val
40c6fac5a.jpg,3,322,169,423,245,train
40d766da8.jpg,4,0,0,1179,83,train
40e52c68b.jpg,3,76,142,628,250,train
40f56ca26.jpg,4,1,171,1503,252,train
410194f0a.jpg,3,36,0,210,136,train
410194f0a.jpg,4,664,159,723,209,train
41028db98.jpg,3,1374,37,1389,62,train
411377ca3.jpg,3,435,0,471,255,val
412fe7f70.jpg,3,1198,22,1361,250,val
41333f13c.jpg,5,0,0,603,181,val
413bf04b0.jpg,3,972,98,1022,172,val
41411378e.jpg,3,483,102,507,147,train
41411378e.jpg,4,0,0,1495,255,train
414f0f6f9.jpg,3,873,0,902,255,train
415252307.jpg,5,435,0,1566,255,train
4157934a2.jpg,3,1201,0,1498,183,train
415dd1efd.jpg,5,1108,1,1547,255,train
41632c229.jpg,5,441,0,1261,255,train
416b3a2a5.jpg,6,755,12,797,47,train
416dc5e75.jpg,4,1076,0,1280,255,train
416def597.jpg,1,750,0,807,127,train
41716714b.jpg,3,383,0,529,255,train
418e47222.jpg,3,181,0,305,255,train
41977e060.jpg,5,380,0,1250,255,train
419dc2472.jpg,5,1000,66,1599,220,train
41b122bb7.jpg,3,957,0,1116,254,train
41bbe4edd.jpg,5,69,3,1217,225,train
41d7a39dc.jpg,3,1199,2,1241,248,train
41dedb89b.jpg,4,642,2,1594,254,train
41e79c2f4.jpg,5,128,0,1163,254,train
41ec6505f.jpg,3,350,152,402,234,train
41f3899a5.jpg,2,451,0,477,255,train
41f5ea1f2.jpg,2,873,1,883,117,train
41f5ea1f2.jpg,3,3,132,41,220,train
42087f902.jpg,3,573,0,776,254,train
420ba281d.jpg,1,778,42,811,255,train
4216b133c.jpg,1,723,144,754,193,train
421c3f368.jpg,5,98,0,1209,255,train
42353cc21.jpg,5,23,0,595,255,train
423caf51d.jpg,3,822,26,874,255,val
4243c7476.jpg,3,1200,105,1357,255,train
42527400c.jpg,5,112,1,1507,254,train
42527400c.jpg,4,1397,116,1455,249,train
426581acf.jpg,3,1394,1,1420,196,val
42695cb60.jpg,3,1214,6,1372,177,train
427085ef4.jpg,3,1106,55,1231,200,train
428586f79.jpg,6,1325,0,1345,228,train
42877dc1a.jpg,3,6,1,164,164,val
42877dc1a.jpg,4,75,0,1538,253,val
428ebe246.jpg,3,1185,43,1332,227,train
42935bb3a.jpg,1,58,20,1218,254,train
429650b38.jpg,3,1128,5,1185,206,train
429782c75.jpg,3,1542,3,1574,251,train
429951ca7.jpg,5,30,0,1523,255,train
42996bbcf.jpg,3,1301,124,1321,157,train
42af54b00.jpg,5,595,0,872,255,train
42b398dcf.jpg,1,1361,1,1382,208,train
42caf4e12.jpg,5,357,0,876,252,train
42d2a363d.jpg,1,707,12,733,255,train
42d65967f.jpg,3,1150,1,1362,214,train
42dd20db7.jpg,2,463,0,496,255,train
42ef7e425.jpg,5,487,1,1358,215,train
431234941.jpg,5,210,0,1351,255,val
432f8ce39.jpg,3,687,0,710,212,val
433ee3ba0.jpg,6,756,78,783,143,train
4340e1e42.jpg,5,10,0,838,255,train
4345c2b85.jpg,5,230,13,1506,182,train
4345db2fc.jpg,5,1,0,761,255,train
434d03372.jpg,5,363,0,754,255,val
434dc37a2.jpg,3,1124,1,1149,187,train
4353697d9.jpg,3,778,0,848,255,train
4355ef39b.jpg,1,1269,68,1300,110,val
436398e3b.jpg,5,644,0,1156,255,val
436e3f4a0.jpg,3,966,77,1010,255,train
43746d404.jpg,3,1170,112,1318,244,train
439e60ec8.jpg,5,20,0,923,255,train
439f1a016.jpg,1,461,0,526,185,train
43a450e62.jpg,5,549,1,1428,255,train
43b6618bf.jpg,5,290,0,773,184,train
43bb3a898.jpg,3,1058,148,1126,192,val
43c0e310c.jpg,5,149,0,903,254,train
43c1e8a0b.jpg,3,1072,0,1098,254,train
43c6a30fa.jpg,1,414,124,543,255,val
43d7e6da0.jpg,4,499,1,1122,254,val
43dac5ad5.jpg,5,84,0,848,255,train
43df0a876.jpg,3,1144,0,1163,254,train
43e5215d6.jpg,3,797,1,994,254,train
43f6a4177.jpg,3,634,0,736,255,train
43f6a4177.jpg,4,49,1,179,255,train
43fcd5c0b.jpg,3,920,104,1002,237,train
44011d351.jpg,1,1420,1,1530,255,val
441866b3d.jpg,3,680,1,702,150,val
441add89c.jpg,5,113,0,810,239,train
4422bc417.jpg,3,1181,0,1238,124,train
4422bc417.jpg,4,504,13,738,240,train
443f8564b.jpg,3,481,0,631,255,train
44415ab00.jpg,2,396,0,494,255,train
4448b4286.jpg,3,619,1,653,254,train
445dfb2ce.jpg,3,1318,113,1351,171,train
44668f045.jpg,5,45,1,1305,255,train
446b75ffb.jpg,3,1335,0,1593,170,val
446ba8f9b.jpg,5,697,1,1470,255,train
446c4efb5.jpg,5,250,11,1599,255,train
447038bc8.jpg,2,519,1,542,255,train
447d8ce19.jpg,3,651,73,909,227,val
448e30068.jpg,3,1229,37,1412,224,train
4499aaa80.jpg,5,153,0,651,255,train
44a0d5b55.jpg,3,784,0,807,255,train
44a1e7d5f.jpg,3,1080,0,1102,255,train
44a2e6e51.jpg,3,142,1,428,148,val
44a2e6e51.jpg,4,0,45,525,255,val
44ad9ef30.jpg,3,1277,0,1466,246,train
44ada0c0b.jpg,3,670,7,684,93,train
44aea3a11.jpg,5,440,78,1034,255,val
44b8a9dec.jpg,3,101,77,156,140,train
44bdd7c49.jpg,5,0,0,1513,255,train
44bddb2d2.jpg,5,410,0,1410,255,train
44c129ab7.jpg,3,12,0,107,255,train
44d46adc8.jpg,3,1248,1,1371,255,val
44d5767ee.jpg,4,267,1,949,253,train
45212b455.jpg,3,1298,1,1341,254,train
4529ee151.jpg,3,183,149,701,255,train
454d794dc.jpg,3,210,0,362,255,train
454d794dc.jpg,4,892,1,1172,255,train
455241741.jpg,5,794,0,1118,255,train
45612bd46.jpg,5,340,2,950,255,train
456b9952f.jpg,3,1407,2,1429,255,train
45740ac20.jpg,3,335,31,378,172,train
459617182.jpg,6,339,31,461,253,val
459790d82.jpg,4,767,143,1280,255,train
459840244.jpg,1,759,68,786,255,train
4598f8be0.jpg,3,102,0,316,255,train
45993565a.jpg,5,459,0,1034,255,val
459cd013a.jpg,5,350,0,1264,142,train
45a4c0a58.jpg,5,322,0,1487,255,train
45a59cfec.jpg,5,20,0,1576,255,train
45b099b06.jpg,3,707,1,812,255,train
45b362a50.jpg,5,1089,4,1378,239,train
45b946123.jpg,5,0,84,1596,254,train
45ba100f4.jpg,5,494,0,1393,255,train
45c1cce45.jpg,3,1231,3,1257,255,train
45c983e84.jpg,5,489,0,771,255,train
45cca62e0.jpg,5,516,0,1237,252,train
45d294946.jpg,5,0,0,1559,254,train
45d8e1473.jpg,3,216,3,663,55,train
45e10836b.jpg,5,943,0,1537,109,train
460ab7579.jpg,5,923,2,1235,255,train
460b13d7e.jpg,5,1,2,1596,255,train
460d229ec.jpg,1,759,163,779,194,train
460e2213c.jpg,6,26,0,1451,255,train
4613bc12c.jpg,5,78,0,1307,170,train
4613d520c.jpg,2,439,0,542,246,train
46160f1f5.jpg,3,794,0,819,255,train
461f83c57.jpg,1,1464,138,1489,255,train
461fb4927.jpg,1,712,65,743,255,train
463108c67.jpg,6,652,22,716,143,train
463fe382b.jpg,2,100,40,112,255,train
464917fe0.jpg,5,166,0,1276,255,train
464987349.jpg,3,1139,0,1158,255,train
464a009f9.jpg,5,318,0,1385,255,train
465808594.jpg,3,1239,1,1366,255,train
46582cff8.jpg,5,1,21,1278,158,train
46655e050.jpg,3,871,13,912,88,train
46655e050.jpg,4,1209,79,1396,146,train
4695c2d2a.jpg,5,201,1,1319,255,train
46af8b042.jpg,3,886,3,1195,203,train
46dd7fa76.jpg,5,204,0,1234,255,train
46dfd5be4.jpg,3,1279,1,1476,255,val
46e0f0f9c.jpg,5,0,2,1381,227,train
470a96423.jpg,3,228,23,360,255,train
47111332b.jpg,5,0,173,1597,254,train
471a0c83c.jpg,3,1155,0,1350,253,train
471b423b1.jpg,3,0,106,250,192,train
472407235.jpg,5,501,8,842,255,train
4733edde8.jpg,5,463,2,1164,255,train
474104794.jpg,4,254,1,428,252,train
47454aedd.jpg,5,461,0,1137,255,train
474c5f34e.jpg,3,71,0,302,255,train
47568c5de.jpg,5,644,75,1473,255,train
476a0129a.jpg,5,436,0,1009,255,val
476efaa3d.jpg,5,243,0,1584,255,train
476efaa3d.jpg,4,491,0,880,255,train
477a186bc.jpg,3,793,159,953,216,train
4783eb121.jpg,3,943,0,1147,255,val
4784189ec.jpg,3,1202,0,1414,255,train
4787645e5.jpg,5,677,0,1177,255,train
478ff6696.jpg,5,17,45,348,255,train
479ec009a.jpg,4,845,1,1343,251,val
47a18bd61.jpg,1,64,44,1135,200,val
47a193b76.jpg,3,1,60,363,207,train
47a629526.jpg,5,2,0,1483,255,train
47a629526.jpg,4,176,1,1103,255,train
47aae4725.jpg,5,477,0,1030,255,train
47aea9052.jpg,4,499,2,1030,244,val
47b5ab1bd.jpg,5,503,1,1541,233,train
47c24f230.jpg,1,394,107,431,164,train
47cee01b1.jpg,3,1291,100,1343,163,train
47cf3a13c.jpg,1,465,0,528,255,train
47d3379c1.jpg,6,1362,10,1416,253,train
47d8d490a.jpg,3,789,0,1132,85,train
47d9b630e.jpg,5,362,28,906,255,train
47dc31ace.jpg,5,34,0,1132,255,train
47e1ec88e.jpg,5,456,0,1505,255,train
47f5c8e07.jpg,1,368,0,1404,240,train
4803fc0ae.jpg,3,465,3,519,249,train
483e4b5f7.jpg,5,456,0,1259,255,train
484439824.jpg,3,516,17,591,219,train
48532e006.jpg,3,47,0,246,255,val
4854add54.jpg,5,301,0,1575,255,train
4857d0687.jpg,3,711,0,864,255,val
485ed6221.jpg,3,1049,2,1119,191,train
48626da29.jpg,4,205,144,614,254,val
486b452b6.jpg,5,802,0,1144,255,train
4874f19dd.jpg,3,1286,23,1316,255,val
48831ab9e.jpg,3,712,179,878,240,train
488922ac2.jpg,2,932,77,945,255,train
488c35cf9.jpg,3,676,2,688,248,val
489bc785a.jpg,5,641,1,1405,255,train
48c466789.jpg,4,329,2,606,241,val
48ed03e48.jpg,5,540,0,1190,255,val
48f69ea12.jpg,1,887,145,913,179,val
48f6abec0.jpg,3,162,0,188,253,val
4932f1a80.jpg,1,181,0,1187,207,train
4941491de.jpg,5,457,1,1466,255,train
49416ce82.jpg,3,1062,6,1091,224,train
494ead378.jpg,5,448,51,892,207,train
495d5828b.jpg,4,32,0,220,255,train
496790c19.jpg,5,494,4,1178,153,train
497d0a057.jpg,5,424,0,1523,255,val
498b9c526.jpg,3,1021,0,1239,254,train
4992fae6f.jpg,1,295,0,364,123,val
49a0e2310.jpg,3,1237,0,1262,254,train
49a46692e.jpg,5,497,4,1359,249,train
49a46692e.jpg,4,83,3,390,240,train
49aba8b85.jpg,6,883,0,1066,255,train
49b34e921.jpg,4,228,0,1209,252,train
49b83d8fa.jpg,3,853,0,923,251,train
49c035d7e.jpg,3,1029,0,1121,255,train
49c24c9a8.jpg,6,249,0,1293,255,val
49cf406c7.jpg,5,78,0,1599,255,train
49d1ff5e2.jpg,5,426,0,1365,255,train
49d28224c.jpg,3,939,0,1019,255,train
49da138ee.jpg,4,304,0,1584,255,train
49e3afca8.jpg,5,166,0,761,255,val
49fa7d0fa.jpg,5,591,0,1302,255,val
49fa7d0fa.jpg,4,30,0,621,174,val
4a38d7ed7.jpg,5,230,0,994,255,train
4a39fd531.jpg,4,105,101,251,254,train
4a4f274d1.jpg,5,947,1,1348,254,val
4a52380d8.jpg,3,530,0,662,255,train
4a5beea32.jpg,5,663,0,961,254,train
4a662783b.jpg,5,691,3,1404,246,train
4a9bd840f.jpg,3,639,66,704,249,train
4a9bd840f.jpg,4,235,0,1306,164,train
4aa9afc78.jpg,5,53,0,670,255,val
4aa9afc78.jpg,4,1022,0,1255,90,val
4ab1aeab6.jpg,4,526,3,649,253,train
4ab8a2a13.jpg,5,476,1,1172,255,train
4abec5e22.jpg,3,1184,0,1238,224,train
4aca6c4a7.jpg,5,1222,8,1514,233,train
4accda000.jpg,3,301,1,409,255,train
4ad6e9c90.jpg,3,706,0,773,255,train
4adc459d5.jpg,3,295,0,306,22,train
4ade4b747.jpg,1,141,0,471,224,train
4ade4b747.jpg,3,839,0,861,255,train
4af0f0204.jpg,3,113,3,130,251,train
4af9e9b53.jpg,3,378,0,515,255,val
4b09a3911.jpg,5,776,0,1044,255,train
4b16dc9ee.jpg,5,366,0,1098,255,train
4b16dc9ee.jpg,4,1172,4,1332,152,train
4b1d2a283.jpg,5,438,56,1599,255,train
4b286bf39.jpg,5,463,0,1269,255,val
4b3de8933.jpg,3,883,203,1097,254,train
4b4bbf418.jpg,3,1204,37,1396,255,train
4b5490a9f.jpg,1,715,118,756,232,val
4b56df46d.jpg,5,179,16,489,255,train
4b56df46d.jpg,4,1213,0,1419,255,train
4b624bfdf.jpg,5,110,2,1599,170,val
4b628b398.jpg,5,71,0,835,205,train
4b6e6a56e.jpg,5,263,0,1014,255,train
4b712bf89.jpg,3,1125,0,1156,255,train
4b762b230.jpg,5,502,0,753,255,train
4b902c994.jpg,5,87,42,1020,255,val
4b925c919.jpg,5,21,6,710,255,train
4b9664b0a.jpg,3,616,114,775,174,train
4b9eb5d64.jpg,5,142,0,1520,255,train
4bb7baa20.jpg,3,971,0,1010,138,train
4bba4f866.jpg,3,867,15,936,214,train
4bc04da70.jpg,5,699,2,1009,253,train
4bc13de99.jpg,5,431,0,1110,255,train
4bd15a7ae.jpg,4,492,0,1405,254,val
4befc8dcf.jpg,3,117,0,312,255,train
4bf953606.jpg,5,446,4,1261,255,train
4bf995227.jpg,5,453,0,1005,255,train
4bfbe85ff.jpg,4,209,4,872,255,train
4c03cad47.jpg,5,965,0,1486,255,train
4c101a491.jpg,1,749,14,770,55,val
4c12f034c.jpg,5,123,173,1563,255,val
4c18e968f.jpg,3,973,0,1095,255,train
4c2198026.jpg,3,810,0,824,255,train
4c2b3ccc9.jpg,5,121,0,1099,255,train
4c2bd254d.jpg,3,865,0,912,231,val
4c3100013.jpg,3,1397,106,1425,255,train
4c353fd1a.jpg,3,346,0,373,128,train
4c36590af.jpg,4,446,0,1599,253,train
4c3afd528.jpg,5,474,0,1030,255,train
4c47ebc03.jpg,1,846,43,872,154,train
4c6110948.jpg,5,82,0,482,255,train
4c67c9b8e.jpg,6,488,58,525,156,train
4c6a55f89.jpg,4,1002,39,1421,253,train
4c770beb5.jpg,5,318,0,705,254,val
4c770beb5.jpg,4,529,131,772,255,val
4c7ff2056.jpg,5,826,0,1354,255,train
4c8168fcb.jpg,4,650,2,828,130,train
4c8759dd0.jpg,3,391,0,569,253,train
